Date,EmpID,ProgramKey,TrainingType,Outcome,Days,Cost,InEmployment
2023-06-04,3921,2,External,Completed,5,393.54,No
2023-03-18,3922,1,External,Incomplete,1,629.74,Yes
2022-12-27,3923,4,External,Failed,2,378.39,Yes
2022-09-08,3924,2,External,Passed,2,715.98,Yes
2023-02-12,3925,3,Internal,Failed,1,386.55,No
2023-07-25,3926,2,Internal,Incomplete,2,449.35,Yes
2023-03-05,3927,2,External,Completed,2,878.67,No
2022-09-11,3928,3,Internal,Failed,1,799.99,No
2023-07-11,3929,5,Internal,Failed,3,617.52,Yes
2023-05-30,3930,3,External,Failed,5,522.86,Yes
2022-11-12,3931,2,External,Failed,5,685.82,Yes
2023-02-27,3932,5,Internal,Completed,5,898.93,Yes
2022-08-23,3933,1,Internal,Incomplete,1,559.55,No
2023-02-16,3934,4,Internal,Completed,5,219.78,No
2023-07-16,3935,2,Internal,Passed,5,223.6,Yes
2023-05-14,3936,1,Internal,Completed,4,283.29,No
2023-04-02,3937,1,Internal,Completed,2,935.28,Yes
2023-07-30,3938,5,External,Completed,2,892.83,Yes
2023-05-18,3939,5,Internal,Passed,4,318.19,Yes
2022-08-11,3940,4,External,Failed,5,305.31,Yes
2022-09-13,3941,4,External,Incomplete,5,756.43,Yes
2023-01-28,3942,2,External,Completed,5,940.22,No
2023-05-15,3943,1,External,Failed,3,282.37,No
2022-08-19,3944,5,External,Completed,1,627.14,Yes
2022-08-29,3945,1,External,Incomplete,2,864.5,Yes
2023-07-15,3946,3,External,Passed,4,981.64,Yes
2023-01-14,3947,4,Internal,Failed,3,456.02,No
2023-04-02,3948,3,External,Passed,5,350.68,Yes
2023-06-03,3949,1,Internal,Incomplete,2,843.66,Yes
2023-04-22,3950,5,Internal,Completed,2,119.24,No
2023-04-08,3951,4,Internal,Completed,5,532.41,No
2023-07-16,3952,4,External,Incomplete,5,625.95,Yes
2023-05-31,3953,2,Internal,Passed,2,779.08,Yes
2023-05-11,3954,3,External,Completed,1,497.09,Yes
2023-03-14,3955,5,External,Failed,1,762.36,Yes
2022-10-21,3956,2,External,Failed,4,611.15,Yes
2023-06-22,3957,1,Internal,Passed,3,724.95,Yes
2022-12-21,3958,5,Internal,Completed,5,332.9,Yes
2023-01-30,3959,1,Internal,Incomplete,5,116.9,Yes
2023-03-19,3960,1,External,Completed,1,430.46,Yes
2023-02-05,3961,3,Internal,Passed,5,881.61,No
2022-11-04,3962,2,Internal,Failed,3,454.92,Yes
2023-04-15,3963,2,External,Completed,2,381.88,Yes
2023-06-08,3964,4,Internal,Completed,5,639.13,No
2023-06-20,3965,5,Internal,Completed,4,198.58,Yes
2022-10-13,3966,2,External,Failed,2,726.74,No
2023-05-16,3967,2,External,Failed,4,683.96,No
2022-12-02,3968,5,External,Completed,3,891.63,Yes
2023-03-01,3969,5,Internal,Failed,4,701.87,Yes
2023-02-25,3970,5,Internal,Incomplete,4,216.73,Yes
2022-08-16,3971,4,External,Passed,5,482.47,Yes
2023-04-25,3972,3,External,Incomplete,5,853.57,Yes
2022-11-14,3973,3,Internal,Passed,1,202.97,Yes
2023-04-27,3974,1,Internal,Passed,1,487.4,No
2023-05-08,3975,3,External,Completed,2,669.81,No
2023-04-22,3976,3,Internal,Completed,1,645.02,Yes
2022-10-13,3977,5,External,Completed,2,157.4,Yes
2023-05-15,3978,4,External,Failed,1,131.98,Yes
2023-08-03,3979,1,External,Failed,3,477.12,No
2023-07-27,3980,1,External,Incomplete,1,695.56,Yes
2022-12-22,3981,1,External,Passed,2,869.96,Yes
2022-12-09,3982,5,Internal,Completed,1,189.91,Yes
2023-07-24,3983,4,External,Failed,5,407.96,Yes
2022-08-07,3984,1,Internal,Incomplete,1,202.91,No
2022-10-16,3985,1,Internal,Passed,4,956.95,No
2022-10-15,3986,5,External,Passed,5,813.03,Yes
2022-08-24,3987,4,External,Passed,1,962.54,No
2023-02-01,3988,4,Internal,Passed,5,190.07,No
2023-01-22,3989,1,Internal,Passed,5,866.51,Yes
2022-10-10,3990,5,Internal,Failed,2,475.04,No
2022-09-19,3991,2,Internal,Completed,4,716.52,No
2022-09-13,3992,4,External,Completed,3,323.25,No
2023-01-27,3993,1,Internal,Failed,2,229.0,Yes
2023-02-11,3994,2,Internal,Failed,1,861.91,Yes
2022-12-23,3995,4,External,Incomplete,3,803.73,No
2023-01-09,3996,2,Internal,Failed,2,808.51,Yes
2022-09-19,3997,4,External,Failed,4,629.16,Yes
2022-09-26,3998,2,External,Completed,1,994.09,No
2023-07-02,3999,3,Internal,Incomplete,5,477.78,No
2022-10-06,4000,3,Internal,Completed,4,951.27,No
